country_name_whr,year,happiness_score,country_iso3,social_spending_pct_gdp,country_name,gdp_per_capita_ppp_constant_2021_intl_dollars,gini_index,unemployment_rate_pct,civic_engagement_score,health_score,housing_score,job_security_score,safety_score,work_life_balance_score
Iraq,2020,4.854,IRQ,,Iraq,12827.6345392323,,15.766,,,,,,
Iraq,2021,4.941,IRQ,,Iraq,12731.7535755129,,16.173,,,,,,
Iraq,2022,4.941,IRQ,,Iraq,13433.3977166987,,15.41,,,,,,
Iraq,2023,5.166,IRQ,,Iraq,13202.3228073875,29.8,15.239,,,,,,
Ireland,2015,6.907,IRL,,Ireland,80954.6619818255,31.8,9.908,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2016,6.977,IRL,,Ireland,80899.0223207227,32.8,8.374,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2017,6.977,IRL,,Ireland,87882.7074355024,31.4,6.713,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2018,7.021,IRL,,Ireland,93276.0188154012,30.6,5.741,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2019,7.09369993209839,IRL,,Ireland,96371.2910180182,30.3,4.95,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2020,7.085,IRL,,Ireland,101968.554362011,29.2,5.623,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2021,7.041,IRL,1.589,Ireland,116903.61243517,29.4,6.357,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2022,6.911,IRL,,Ireland,123219.076059494,29.9,4.465,1.3,82.8,20.6,2.6,76.0,4.7
Ireland,2023,6.838,IRL,,Ireland,117862.128878959,29.0,4.243,1.3,82.8,20.6,2.6,76.0,4.7
Israel,2015,7.267,ISR,,Israel,40967.3707596637,39.7,5.176,2.5,82.9,,4.6,80.0,14.1
Israel,2016,7.213,ISR,,Israel,41963.675796165,39.0,4.723,2.5,82.9,,4.6,80.0,14.1
Israel,2017,7.19,ISR,,Israel,42947.0586686984,38.2,4.14,2.5,82.9,,4.6,80.0,14.1
Israel,2018,7.139,ISR,,Israel,43814.2949977965,38.6,3.917,2.5,82.9,,4.6,80.0,14.1
Israel,2019,7.12860012054443,ISR,,Israel,44580.8078825716,38.3,3.731,2.5,82.9,,4.6,80.0,14.1
Israel,2020,7.157,ISR,,Israel,42915.9416939728,37.8,4.169,2.5,82.9,,4.6,80.0,14.1
Israel,2021,7.364,ISR,,Israel,46162.0822730247,37.9,4.812,2.5,82.9,,4.6,80.0,14.1
Israel,2022,7.473,ISR,2.269,Israel,48098.187235579,38.3,3.695,2.5,82.9,,4.6,80.0,14.1
Israel,2023,7.341,ISR,2.342,Israel,47527.151024672,,3.371,2.5,82.9,,4.6,80.0,14.1
Italy,2015,5.977,ITA,,Italy,47311.8255262709,35.4,11.896,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2016,5.964,ITA,,Italy,47987.8379581014,35.2,11.688,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2017,6.0,ITA,,Italy,48849.2183534756,35.9,11.211,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2018,6.223,ITA,,Italy,49133.143527174,35.2,10.538,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2019,6.38740015029907,ITA,,Italy,49690.6298505274,34.6,9.884,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2020,6.483,ITA,,Italy,45505.0688708956,35.2,9.192,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2021,6.467,ITA,1.056,Italy,49825.3934111848,34.8,9.497,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2022,6.405,ITA,,Italy,52333.3274270604,33.7,8.069,2.5,83.6,22.5,8.6,73.0,3.3
Italy,2023,6.324,ITA,,Italy,52870.3261442897,34.3,7.627,2.5,83.6,22.5,8.6,73.0,3.3
Jamaica,2015,5.51,JAM,,Jamaica,9931.89875715182,,8.825,,,,,,
Jamaica,2016,5.311,JAM,,Jamaica,10179.2536486158,,8.634,,,,,,
Jamaica,2017,5.89,JAM,,Jamaica,10391.0378224678,,7.399,,,,,,
Jamaica,2018,5.89,JAM,,Jamaica,10636.0929784551,35.3,5.47,,,,,,
Jamaica,2019,5.88980007171631,JAM,,Jamaica,10816.3720391154,,4.987,,,,,,
Jamaica,2020,6.309,JAM,,Jamaica,9891.96932961548,,6.501,,,,,,
Jamaica,2021,5.85,JAM,,Jamaica,10430.6909771759,39.9,5.188,,,,,,
Jamaica,2022,5.703,JAM,,Jamaica,11096.6377085321,,4.083,,,,,,
Jamaica,2023,5.842,JAM,,Jamaica,11398.8120394641,,3.022,,,,,,
Japan,2015,5.921,JPN,,Japan,43386.7100739513,30.7,3.385,1.4,84.4,21.8,2.7,77.0,
Japan,2016,5.92,JPN,,Japan,43736.1305076612,31.8,3.132,1.4,84.4,21.8,2.7,77.0,
Japan,2017,5.915,JPN,,Japan,44505.2792603684,31.8,2.822,1.4,84.4,21.8,2.7,77.0,
Japan,2018,5.886,JPN,,Japan,44848.4899421798,32.9,2.467,1.4,84.4,21.8,2.7,77.0,
Japan,2019,5.87080001831055,JPN,,Japan,44730.9102844958,33.0,2.351,1.4,84.4,21.8,2.7,77.0,
Japan,2020,5.94,JPN,,Japan,42992.4796365328,32.3,2.809,1.4,84.4,21.8,2.7,77.0,
Japan,2021,6.039,JPN,2.755,Japan,44355.3487163354,,2.808,1.4,84.4,21.8,2.7,77.0,
Japan,2022,6.129,JPN,,Japan,44972.3438362201,,2.614,1.4,84.4,21.8,2.7,77.0,
Japan,2023,6.06,JPN,,Japan,45858.6595131439,,2.6,1.4,84.4,21.8,2.7,77.0,
Jordan,2015,5.303,JOR,,Jordan,9581.68922567813,,13.075,,,,,,
Jordan,2016,5.336,JOR,,Jordan,9321.9045113153,,15.275,,,,,,
Jordan,2017,5.161,JOR,,Jordan,9339.81039725983,,18.12,,,,,,
Jordan,2018,4.906,JOR,,Jordan,9311.53116265584,,18.257,,,,,,
Jordan,2019,4.63339996337891,JOR,,Jordan,9288.52709103516,,16.801,,,,,,
Jordan,2020,4.395,JOR,,Jordan,9022.63930356769,,19.213,,,,,,
Jordan,2021,4.152,JOR,,Jordan,9182.496161256,,19.837,,,,,,
Jordan,2022,4.12,JOR,,Jordan,9266.57538251337,,18.2,,,,,,
Jordan,2023,4.186,JOR,,Jordan,9381.35436036929,,16.62,,,,,,
Kazakhstan,2015,5.919,KAZ,,Kazakhstan,30893.7594851041,26.8,4.93,,,,,,
Kazakhstan,2016,5.819,KAZ,,Kazakhstan,30758.3227260598,27.2,4.96,,,,,,
Kazakhstan,2017,5.79,KAZ,,Kazakhstan,31524.4416339794,27.5,4.9,,,,,,
Kazakhstan,2018,5.809,KAZ,,Kazakhstan,32330.2274546567,27.8,4.85,,,,,,
Kazakhstan,2019,6.05789995193481,KAZ,,Kazakhstan,33298.2123695035,28.0,4.8,,,,,,
Kazakhstan,2020,6.152,KAZ,,Kazakhstan,32011.5491499004,28.7,4.89,,,,,,
Kazakhstan,2021,6.234,KAZ,,Kazakhstan,32945.8515725823,29.2,5.568,,,,,,
Kazakhstan,2022,6.144,KAZ,,Kazakhstan,33506.2614893237,,4.86,,,,,,
Kazakhstan,2023,6.188,KAZ,,Kazakhstan,34703.2349286604,,4.835,,,,,,
Kenya,2015,4.356,KEN,,Kenya,4679.62182831938,40.8,2.762,,,,,,
Kenya,2016,4.553,KEN,,Kenya,4770.31046388086,,2.757,,,,,,
Kenya,2017,4.41,KEN,,Kenya,4846.86210851932,,3.542,,,,,,
Kenya,2018,4.509,KEN,,Kenya,5017.66784674664,,4.284,,,,,,
Kenya,2019,4.58300018310547,KEN,,Kenya,5171.71264279257,,5.014,,,,,,
Kenya,2020,4.607,KEN,,Kenya,5057.40115537429,36.2,5.613,,,,,,
Kenya,2021,4.543,KEN,,Kenya,5338.85243382781,38.7,5.693,,,,,,
Kenya,2022,4.487,KEN,,Kenya,5491.69378280246,38.5,5.565,,,,,,
Kenya,2023,4.47,KEN,,Kenya,5691.82513474417,,5.409,,,,,,
Republic of Korea,2015,5.835,KOR,,"Korea, Rep.",44849.106767089,,3.546,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2016,5.838,KOR,,"Korea, Rep.",46088.2430785383,35.2,3.65,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2017,5.875,KOR,,"Korea, Rep.",47536.7898568851,34.9,3.653,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2018,5.895,KOR,,"Korea, Rep.",48834.4471157733,33.7,3.824,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2019,5.87239980697632,KOR,,"Korea, Rep.",49790.8679884821,33.2,3.746,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2020,5.845,KOR,,"Korea, Rep.",49374.0926148025,32.7,3.931,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2021,5.935,KOR,,"Korea, Rep.",51718.2518656631,32.9,3.639,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2022,5.951,KOR,,"Korea, Rep.",53228.6035655365,,2.857,2.9,83.3,14.7,2.9,82.0,
Republic of Korea,2023,6.058,KOR,,"Korea, Rep.",54029.3434990785,,2.675,2.9,83.3,14.7,2.9,82.0,
Kosovo,2015,5.401,XKX,,Kosovo,9824.99105955319,26.5,,,,,,,
Kosovo,2016,5.279,XKX,,Kosovo,10434.8888259268,26.7,,,,,,,
Kosovo,2017,5.662,XKX,,Kosovo,10856.2902074239,44.2,,,,,,,
Kosovo,2018,6.1,XKX,,Kosovo,11188.2244627966,44.6,,,,,,,
Kosovo,2019,6.32520008087158,XKX,,Kosovo,11774.1178510908,40.2,,,,,,,
Kosovo,2020,6.372,XKX,,Kosovo,11137.5028560404,57.4,,,,,,,
Kosovo,2021,6.455,XKX,,Kosovo,12362.4210181213,49.4,,,,,,,
Kosovo,2022,6.368,XKX,,Kosovo,13022.4627441502,38.3,,,,,,,
Kosovo,2023,6.561,XKX,,Kosovo,14240.2030320365,,,,,,,,
Kuwait,2015,6.239,KWT,,Kuwait,57763.5174574395,,2.2,,,,,,
Kuwait,2016,6.105,KWT,,Kuwait,56936.620842726,,2.16,,,,,,
Kuwait,2017,6.083,KWT,,Kuwait,52285.5871175696,,2.23,,,,,,
Kuwait,2018,6.021,KWT,,Kuwait,51623.8078622052,,2.202,,,,,,
Kuwait,2019,6.10209989547729,KWT,,Kuwait,51380.6455354631,,2.213,,,,,,
Kuwait,2020,6.106,KWT,,Kuwait,49372.8187938552,,3.489,,,,,,
Kuwait,2021,6.106,KWT,,Kuwait,50651.9575337091,,2.97,,,,,,
Kuwait,2023,6.951,KWT,,Kuwait,47777.4012284844,,2.08,,,,,,
Kyrgyzstan,2015,5.185,KGZ,,Kyrgyz Republic,5600.2143342846,29.0,4.138,,,,,,
Kyrgyzstan,2016,5.004,KGZ,,Kyrgyz Republic,5715.01041179003,26.8,4.294,,,,,,
Kyrgyzstan,2017,5.131,KGZ,,Kyrgyz Republic,5861.22200040503,27.3,4.425,,,,,,
Kyrgyzstan,2018,5.261,KGZ,,Kyrgyz Republic,5951.82876758606,27.7,4.559,,,,,,
Kyrgyzstan,2019,5.54150009155273,KGZ,,Kyrgyz Republic,6087.60193826927,29.7,5.45,,,,,,
Kyrgyzstan,2020,5.744,KGZ,,Kyrgyz Republic,5537.79547319377,29.0,5.945,,,,,,
Kyrgyzstan,2021,5.828,KGZ,,Kyrgyz Republic,5736.47883415154,28.8,5.149,,,,,,
Kyrgyzstan,2022,5.825,KGZ,,Kyrgyz Republic,6139.77788825006,26.4,4.767,,,,,,
Kyrgyzstan,2023,5.714,KGZ,,Kyrgyz Republic,6575.77541290499,27.2,3.498,,,,,,
Lao PDR,2015,4.876,LAO,,Lao PDR,6703.74124348885,,2.006,,,,,,
Lao PDR,2017,4.623,LAO,,Lao PDR,7432.4596330485,,3.268,,,,,,
Lao PDR,2018,4.796,LAO,,Lao PDR,7775.08574451883,38.8,2.897,,,,,,
Lao PDR,2019,4.88859987258911,LAO,,Lao PDR,8075.27502377003,,2.531,,,,,,
Lao PDR,2020,5.03,LAO,,Lao PDR,7995.59502527818,,2.349,,,,,,
Lao PDR,2021,5.14,LAO,,Lao PDR,8080.43553249923,,2.08,,,,,,
Lao PDR,2022,5.111,LAO,,Lao PDR,8183.03286472653,,1.209,,,,,,
Lao PDR,2023,5.139,LAO,,Lao PDR,8372.15591874407,,1.186,,,,,,
Latvia,2015,5.56,LVA,0.052,Latvia,30599.6133134147,34.2,9.873,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2016,5.85,LVA,0.051,Latvia,31668.5148442662,34.3,9.643,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2017,5.933,LVA,0.055,Latvia,33036.3915943437,35.6,8.715,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2018,5.94,LVA,0.06,Latvia,34729.7062763057,35.1,7.412,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2019,5.94999980926514,LVA,0.328,Latvia,35208.1934590859,34.5,6.312,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2020,6.032,LVA,0.339,Latvia,34225.8976044058,35.7,8.098,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2021,6.18,LVA,0.334,Latvia,36912.0130602161,34.3,7.513,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2022,6.213,LVA,,Latvia,37718.7097958367,33.7,6.815,2.2,75.5,20.8,6.3,72.0,1.6
Latvia,2023,6.234,LVA,,Latvia,37277.7217221317,34.0,6.465,2.2,75.5,20.8,6.3,72.0,1.6
Lebanon,2015,5.129,LBN,,Lebanon,14980.020515614,,9.312,,,,,,
Lebanon,2016,5.225,LBN,,Lebanon,15572.3611739774,,9.794,,,,,,
Lebanon,2017,5.199,LBN,,Lebanon,16128.5838196051,,10.258,,,,,,
Lebanon,2018,5.197,LBN,,Lebanon,16290.0516478592,,10.755,,,,,,
Lebanon,2019,4.77150011062622,LBN,,Lebanon,15659.5661040012,,11.301,,,,,,
Lebanon,2020,4.584,LBN,,Lebanon,12507.4366368078,,13.252,,,,,,
Lebanon,2021,2.955,LBN,,Lebanon,11599.7755083765,,12.715,,,,,,
Lebanon,2022,2.392,LBN,,Lebanon,11474.7505845558,35.5,11.105,,,,,,
Lebanon,2023,2.707,LBN,,Lebanon,11330.2687387422,,10.985,,,,,,
Lesotho,2016,3.808,LSO,,Lesotho,3057.26091568162,,16.138,,,,,,
Lesotho,2017,3.808,LSO,,Lesotho,2924.68096193272,44.9,16.379,,,,,,
Lesotho,2018,3.802,LSO,,Lesotho,2846.41828124649,,16.614,,,,,,
Lesotho,2019,3.6528000831604,LSO,,Lesotho,2773.28639887236,,16.876,,,,,,
Lesotho,2020,3.512,LSO,,Lesotho,2517.11044486593,,18.385,,,,,,
Lesotho,2021,3.512,LSO,,Lesotho,2544.78249551214,,18.214,,,,,,
Lesotho,2023,3.186,LSO,,Lesotho,2595.82951058542,,16.348,,,,,,
Liberia,2015,3.622,LBR,,Liberia,1714.09047960464,,2.557,,,,,,
Liberia,2016,3.533,LBR,,Liberia,1653.31050211233,35.3,3.081,,,,,,
Liberia,2017,3.495,LBR,,Liberia,1661.30290782171,,3.067,,,,,,
Liberia,2018,3.975,LBR,,Liberia,1647.97443793846,,3.058,,,,,,
Liberia,2019,4.55789995193481,LBR,,Liberia,1575.76665001238,,3.071,,,,,,
Liberia,2020,4.625,LBR,,Liberia,1497.37692436272,,4.102,,,,,,
Liberia,2021,5.122,LBR,,Liberia,1539.20892304674,,3.844,,,,,,
Liberia,2022,4.042,LBR,,Liberia,1578.99837069175,,2.956,,,,,,
Liberia,2023,4.269,LBR,,Liberia,1616.92373356695,,2.905,,,,,,
Libya,2015,5.615,LBY,,Libya,12195.3486990421,,19.69,,,,,,
Libya,2016,5.525,LBY,,Libya,11831.8257669559,,19.559,,,,,,
Libya,2017,5.566,LBY,,Libya,15428.1164411854,,19.053,,,,,,
Libya,2018,5.525,LBY,,Libya,16385.164476127,,18.865,,,,,,
Libya,2019,5.48880004882813,LBY,,Libya,14337.1962987582,,19.087,,,,,,
Libya,2020,5.41,LBY,,Libya,9978.66400110743,,19.651,,,,,,
Libya,2021,5.33,LBY,,Libya,12641.5097714075,,19.779,,,,,,
Libya,2023,5.866,LBY,,Libya,12476.5974944083,,18.713,,,,,,
Lithuania,2015,5.813,LTU,0.164,Lithuania,35251.2986931775,37.4,9.12,2.4,76.4,18.4,,62.0,1.0
Lithuania,2016,5.902,LTU,0.182,Lithuania,36618.1468417838,38.4,7.862,2.4,76.4,18.4,,62.0,1.0
Lithuania,2017,5.952,LTU,0.219,Lithuania,38774.4892011822,37.3,7.073,2.4,76.4,18.4,,62.0,1.0
Lithuania,2018,6.149,LTU,0.249,Lithuania,41019.7901632878,35.7,6.147,2.4,76.4,18.4,,62.0,1.0
Lithuania,2019,6.21549987792969,LTU,0.304,Lithuania,43062.3228425315,35.3,6.255,2.4,76.4,18.4,,62.0,1.0
Lithuania,2020,6.255,LTU,0.258,Lithuania,43091.7973723526,36.0,8.487,2.4,76.4,18.4,,62.0,1.0
Lithuania,2021,6.446,LTU,0.373,Lithuania,45873.5273239486,36.7,7.112,2.4,76.4,18.4,,62.0,1.0
Lithuania,2022,6.763,LTU,,Lithuania,46651.2145810247,36.6,5.955,2.4,76.4,18.4,,62.0,1.0
Lithuania,2023,6.818,LTU,,Lithuania,46159.7081733083,36.0,6.841,2.4,76.4,18.4,,62.0,1.0
Luxembourg,2015,6.871,LUX,0.218,Luxembourg,130097.2561798,32.9,6.796,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2016,6.863,LUX,0.223,Luxembourg,133661.649729132,31.7,6.669,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2017,6.91,LUX,0.208,Luxembourg,132169.834045368,34.5,5.523,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2018,7.09,LUX,0.218,Luxembourg,131733.8846493,35.4,5.589,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2019,7.23750019073486,LUX,0.228,Luxembourg,132724.752743888,34.2,5.592,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2020,7.324,LUX,0.226,Luxembourg,129865.629988164,33.4,6.766,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2021,7.404,LUX,0.223,Luxembourg,136772.443753292,32.7,5.571,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2022,7.228,LUX,,Luxembourg,132570.826463419,34.1,4.588,1.7,82.7,20.7,2.2,87.0,2.8
Luxembourg,2023,7.122,LUX,,Luxembourg,130048.92038753,33.6,5.184,1.7,82.7,20.7,2.2,87.0,2.8
Madagascar,2015,3.695,MDG,,Madagascar,1627.5806134224,,1.785,,,,,,
Madagascar,2016,3.644,MDG,,Madagascar,1648.91226979296,,1.949,,,,,,
Madagascar,2017,3.774,MDG,,Madagascar,1669.72764267278,,2.123,,,,,,
Madagascar,2018,3.933,MDG,,Madagascar,1678.78623269491,,2.303,,,,,,
Madagascar,2019,4.16559982299805,MDG,,Madagascar,1707.83153830039,,2.479,,,,,,
Madagascar,2020,4.208,MDG,,Madagascar,1545.72714379204,,3.292,,,,,,
Madagascar,2021,4.339,MDG,,Madagascar,1577.43246056529,36.8,3.498,,,,,,
Madagascar,2022,4.019,MDG,,Madagascar,1602.71368352337,,3.186,,,,,,
Madagascar,2023,4.228,MDG,,Madagascar,1629.46097248642,,3.044,,,,,,
Malawi,2015,4.156,MWI,,Malawi,1597.69145324855,,4.953,,,,,,
Malawi,2016,3.97,MWI,,Malawi,1593.59549264808,44.7,5.011,,,,,,
Malawi,2017,3.587,MWI,,Malawi,1613.0593571462,,5.046,,,,,,
Malawi,2018,3.41,MWI,,Malawi,1638.91665761076,,5.021,,,,,,
Malawi,2019,3.53800010681152,MWI,,Malawi,1687.28944917892,38.5,4.964,,,,,,
Malawi,2020,3.6,MWI,,Malawi,1656.43985192533,,5.72,,,,,,
Malawi,2021,3.75,MWI,,Malawi,1687.59358179651,,5.652,,,,,,
Malawi,2022,3.495,MWI,,Malawi,1659.95933825168,,5.02,,,,,,
Malawi,2023,3.421,MWI,,Malawi,1649.29873234551,,5.009,,,,,,
Malaysia,2015,6.005,MYS,,Malaysia,27699.6278860387,41.1,3.1,,,,,,
Malaysia,2016,6.084,MYS,,Malaysia,28425.3707609412,,3.44,,,,,,
Malaysia,2017,6.322,MYS,,Malaysia,29551.5457597197,,3.41,,,,,,
Malaysia,2018,5.339,MYS,,Malaysia,30459.9655338061,41.2,3.3,,,,,,
Malaysia,2019,5.38430023193359,MYS,,Malaysia,31300.5086554849,,3.33,,,,,,
Malaysia,2020,5.384,MYS,,Malaysia,29200.452632127,,4.54,,,,,,
Malaysia,2021,5.711,MYS,,Malaysia,29822.8491831618,40.7,4.64,,,,,,
Malaysia,2022,6.012,MYS,,Malaysia,32129.2217820113,,3.93,,,,,,
Malaysia,2023,5.975,MYS,,Malaysia,32857.6676600774,,3.858,,,,,,
Maldives,2019,5.1975998878479,MDV,,Maldives,21855.501224579,29.3,4.562,,,,,,
Maldives,2020,5.198,MDV,,Maldives,14242.9750701162,,5.42,,,,,,
Mali,2015,4.073,MLI,,Mali,2686.56065074588,,1.404,,,,,,
Mali,2016,4.19,MLI,,Mali,2759.11051294151,,1.367,,,,,,
Mali,2017,4.447,MLI,,Mali,2816.194239022,,1.498,,,,,,
Mali,2018,4.39,MLI,,Mali,2862.40728989634,36.0,1.62,,,,,,
Mali,2019,4.72930002212524,MLI,,Mali,2916.17167790759,,3.29,,,,,,
Mali,2020,4.723,MLI,,Mali,2796.41038444894,,3.528,,,,,,
Mali,2021,4.479,MLI,,Mali,2796.22793795433,35.7,4.006,,,,,,
Mali,2022,4.198,MLI,,Mali,2813.81095962843,,2.387,,,,,,
Mali,2023,4.232,MLI,,Mali,2860.42819002278,,2.947,,,,,,
Malta,2015,6.488,MLT,,Malta,46170.1721772127,29.4,5.389,,,,,,
Malta,2016,6.527,MLT,,Malta,46965.601581458,29.1,4.694,,,,,,
Malta,2017,6.627,MLT,,Malta,51626.3473049783,29.2,4.008,,,,,,
Malta,2018,6.726,MLT,,Malta,53417.0154946227,28.7,3.956,,,,,,
Malta,2019,6.77279996871948,MLT,,Malta,53391.4373856091,31.0,4.08,,,,,,
Malta,2020,6.602,MLT,,Malta,50387.8220368582,31.4,4.856,,,,,,
Malta,2021,6.447,MLT,,Malta,56852.3218512267,31.6,3.754,,,,,,
Malta,2022,6.3,MLT,,Malta,56841.958125813,34.6,3.471,,,,,,
Malta,2023,6.346,MLT,,Malta,60418.3949311068,31.8,3.479,,,,,,
Mauritania,2015,4.201,MRT,,Mauritania,5969.54239339806,,10.104,,,,,,
Mauritania,2016,4.292,MRT,,Mauritania,5866.28144759405,,10.287,,,,,,
Mauritania,2017,4.356,MRT,,Mauritania,6050.62180273825,,10.336,,,,,,
Mauritania,2018,4.49,MRT,,Mauritania,6153.63790295218,,10.411,,,,,,
Mauritania,2019,4.37459993362427,MRT,,Mauritania,6162.21044512087,32.0,10.416,,,,,,
Mauritania,2020,4.227,MRT,,Mauritania,5963.23549793488,,11.051,,,,,,
Mauritania,2021,4.153,MRT,,Mauritania,5836.56580821897,,11.131,,,,,,
Mauritania,2022,4.724,MRT,,Mauritania,6053.26178155509,,10.52,,,,,,
Mauritania,2023,4.505,MRT,,Mauritania,6276.47521079359,,10.37,,,,,,
Mauritius,2015,5.648,MUS,,Mauritius,22603.0885218714,,7.41,,,,,,
Mauritius,2016,5.629,MUS,,Mauritius,23460.0011516323,,6.814,,,,,,
Mauritius,2017,5.891,MUS,,Mauritius,24361.8758542058,36.8,6.752,,,,,,
Mauritius,2018,5.888,MUS,,Mauritius,25324.1785958124,,6.426,,,,,,
Mauritius,2019,6.10129976272583,MUS,,Mauritius,26047.9753573284,,6.331,,,,,,
Mauritius,2020,6.049,MUS,,Mauritius,22258.3868106268,,8.626,,,,,,
Mauritius,2021,6.071,MUS,,Mauritius,23010.2013826905,,7.719,,,,,,
Mauritius,2022,5.902,MUS,,Mauritius,25085.9891959451,,6.322,,,,,,
Mauritius,2023,5.816,MUS,,Mauritius,26635.0124048697,,5.571,,,,,,
Mexico,2015,6.778,MEX,0.373,Mexico,21408.9283201493,,4.311,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2016,6.578,MEX,0.396,Mexico,21578.2633554092,46.9,3.853,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2017,6.488,MEX,0.408,Mexico,21777.5225111982,,3.419,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2018,6.595,MEX,0.422,Mexico,21997.7730167472,46.0,3.275,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2019,6.46500015258789,MEX,0.453,Mexico,21704.1859494071,,3.477,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2020,6.317,MEX,0.505,Mexico,19728.4817823158,44.6,4.44,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2021,6.128,MEX,0.495,Mexico,20782.5877417545,,4.019,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2022,6.33,MEX,0.515,Mexico,21391.8573692427,43.5,3.256,3.2,75.1,17.8,4.0,42.0,27.0
Mexico,2023,6.678,MEX,,Mexico,21917.24858366,,2.765,3.2,75.1,17.8,4.0,42.0,27.0
Republic of Moldova,2015,5.897,MDA,,Moldova,11691.0797484184,27.0,1.781,,,,,,
Republic of Moldova,2016,5.838,MDA,,Moldova,12377.366678394,26.3,1.591,,,,,,
Republic of Moldova,2017,5.64,MDA,,Moldova,13118.8219369605,25.9,1.622,,,,,,
Republic of Moldova,2018,5.529,MDA,,Moldova,13895.5043655692,25.7,1.239,,,,,,
Republic of Moldova,2019,5.60750007629395,MDA,,Moldova,14621.2401362286,26.0,1.502,,,,,,
Republic of Moldova,2020,5.766,MDA,,Moldova,13559.2600217483,25.0,1.206,,,,,,
Republic of Moldova,2021,5.857,MDA,,Moldova,15682.0703284653,25.7,0.794,,,,,,
Republic of Moldova,2022,5.819,MDA,,Moldova,15358.0153548867,25.9,0.909,,,,,,
Republic of Moldova,2023,5.816,MDA,,Moldova,15990.4793311152,26.8,1.57,,,,,,
Mongolia,2015,4.907,MNG,,Mongolia,13974.5967260365,,4.861,,,,,,
Mongolia,2016,4.955,MNG,,Mongolia,13898.1456953585,32.3,7.235,,,,,,
Mongolia,2017,5.125,MNG,,Mongolia,14401.5375067562,,6.359,,,,,,
Mongolia,2018,5.285,MNG,,Mongolia,15230.2408828847,32.7,5.377,,,,,,
Mongolia,2019,5.45620012283325,MNG,,Mongolia,15790.6961126441,,9.024,,,,,,
Mongolia,2020,5.677,MNG,,Mongolia,14801.3420829185,,6.413,,,,,,
Mongolia,2021,5.761,MNG,,Mongolia,14792.2509086422,,7.871,,,,,,
Mongolia,2022,5.84,MNG,,Mongolia,15310.4349469163,31.4,5.954,,,,,,
Mongolia,2023,5.696,MNG,,Mongolia,16222.8638898529,,5.178,,,,,,
Montenegro,2015,5.161,MNE,,Montenegro,21131.9286652777,39.0,17.555,,,,,,
Montenegro,2016,5.237,MNE,,Montenegro,21834.1824200766,38.5,17.732,,,,,,
Montenegro,2017,5.347,MNE,,Montenegro,22513.8741282681,36.9,16.082,,,,,,
Montenegro,2018,5.523,MNE,,Montenegro,23562.2739681383,36.8,15.19,,,,,,
Montenegro,2019,5.54610013961792,MNE,,Montenegro,24585.2179072849,35.7,15.128,,,,,,
Montenegro,2020,5.581,MNE,,Montenegro,20904.6866227364,35.4,17.878,,,,,,
Montenegro,2021,5.547,MNE,,Montenegro,23690.0773513056,34.3,16.543,,,,,,
Montenegro,2022,5.722,MNE,,Montenegro,25583.4216629604,,14.851,,,,,,
